165312,4535963,2812773,3359169,4062487,2278428,-86,-124,1334,564,289,675,-48,-1,-33,-26,34,1292,353,458,799,-5,5,-28,
165312,4535963,2812773,3359169,4062487,2280593,-93,-124,1332,566,290,688,-45,2,-31,-57,12,1334,354,458,771,4,6,-29,
165312,4535963,2812773,3359169,4062487,2280593,-80,-128,1343,564,279,676,-46,4,-29,-67,26,1296,354,458,771,-2,1,-35,
165312,4535963,2812773,3359169,4062487,2280593,-98,-130,1290,564,279,676,-58,-3,-30,-41,18,1314,357,453,772,-3,0,-34,
165420,4535963,2812773,3359169,4062487,2280593,-100,-127,1314,570,283,676,-54,-1,-32,-35,20,1310,357,453,772,-1,7,-36,
165420,4536023,2812773,3359169,4062487,2280593,-98,-140,1311,570,283,676,-46,5,-30,-45,23,1278,355,453,793,9,8,-34,
165420,4536023,2814267,3359169,4062487,2280593,-107,-125,1280,566,292,670,-45,6,-30,-61,10,1319,355,453,793,0,9,-33,
165420,4536023,2814267,3362481,4062487,2280593,-109,-129,1308,569,285,673,-40,3,-26,-57,15,1326,354,462,799,10,11,-32,
165420,4536023,2814267,3362481,4061528,2280593,-91,-144,1283,569,285,673,-45,-2,-25,-47,26,1286,354,462,799,1,5,-31,
165420,4536023,2814267,3362481,4061528,2284286,-79,-147,1230,566,280,680,-46,3,-33,-58,14,1315,352,457,786,6,7,-33,
165420,4536023,2814267,3362481,4061528,2284286,-98,-134,1313,566,280,680,-48,-1,-28,-45,25,1291,355,457,779,-2,0,-39,
165420,4536023,2814267,3362481,4061528,2284286,-87,-134,1307,565,285,684,-48,4,-34,-61,15,1311,355,457,779,2,5,-37,
165379,4536023,2814267,3362481,4061528,2284286,-94,-133,1358,565,285,684,-50,-1,-37,-50,24,1356,353,456,778,-3,6,-34,
165379,4535883,2814267,3362481,4061528,2284286,-96,-136,1330,569,286,676,-46,3,-35,-44,26,1273,353,456,778,1,1,-36,
165379,4535883,2813127,3362481,4061528,2284286,-86,-120,1326,566,285,677,-42,8,-27,-61,11,1309,354,463,791,-13,0,-37,
165379,4535883,2813127,3363020,4061528,2284286,-83,-134,1304,566,285,677,-48,5,-27,-53,15,1343,354,463,791,-9,3,-39,
165379,4535883,2813127,3363020,4062321,2284286,-99,-147,1286,569,283,673,-45,6,-32,-76,23,1301,353,461,789,2,6,-38,
165379,4535883,2813127,3363020,4062321,2286398,-87,-120,1339,569,283,673,-50,2,-30,-33,13,1303,355,457,786,-10,5,-41,
165379,4535883,2813127,3363020,4062321,2286398,-107,-120,1333,564,285,676,-51,0,-27,-54,20,1294,355,457,786,5,6,-34,
165379,4535883,2813127,3363020,4062321,2286398,-89,-134,1318,566,284,676,-48,1,-32,-53,13,1307,357,454,770,3,7,-37,
165392,4535883,2813127,3363020,4062321,2286398,-78,-129,1320,566,284,676,-53,2,-32,-36,24,1290,357,454,770,7,5,-33,
165392,4536293,2813127,3363020,4062321,2286398,-100,-132,1326,564,280,674,-51,2,-32,-40,20,1292,352,454,790,1,4,-28,
165392,4536293,2816460,3363020,4062321,2286398,-97,-123,1311,564,280,674,-54,1,-30,-46,23,1302,352,454,790,1,10,-35,
165392,4536293,2816460,3363611,4062321,2286398,-89,-140,1316,563,288,682,-48,3,-28,-70,25,1336,350,463,780,-1,6,-36,
165392,4536293,2816460,3363611,4063194,2286398,-102,-136,1320,563,288,682,-52,5,-29,-46,18,1294,350,463,783,-2,3,-33,
165392,4536293,2816460,3363611,4063194,2290720,-92,-142,1301,562,280,676,-48,4,-29,-51,40,1291,354,455,783,1,0,-32,
165392,4536293,2816460,3363611,4063194,2290720,-93,-122,1327,566,282,682,-47,5,-26,-41,29,1301,356,456,785,1,6,-30,
165392,4536293,2816460,3363611,4063194,2290720,-91,-136,1258,566,282,682,-53,-3,-24,-66,13,1311,356,456,785,4,7,-32,
165356,4536293,2816460,3363611,4063194,2290720,-105,-137,1298,567,280,673,-47,1,-32,-28,33,1272,356,452,789,-5,4,-30,
165356,4535862,2816460,3363611,4063194,2290720,-92,-128,1333,567,280,673,-39,1,-31,-43,18,1303,356,452,789,3,6,-30,
